LABEL,CODE
DIAGNOSIS_30562,30562
DIAGNOSIS_30563,30563
DIAGNOSIS_30570,30570
DIAGNOSIS_30571,30571
DIAGNOSIS_30572,30572
DIAGNOSIS_30573,30573
DIAGNOSIS_30580,30580
DIAGNOSIS_30581,30581
DIAGNOSIS_30582,30582
DIAGNOSIS_30583,30583
DIAGNOSIS_30590,30590
DIAGNOSIS_30591,30591
DIAGNOSIS_30592,30592
DIAGNOSIS_30593,30593
DIAGNOSIS_3060,3060
DIAGNOSIS_3061,3061
DIAGNOSIS_3062,3062
DIAGNOSIS_3063,3063
DIAGNOSIS_3064,3064
DIAGNOSIS_30650,30650
DIAGNOSIS_30651,30651
DIAGNOSIS_30652,30652
DIAGNOSIS_30653,30653
DIAGNOSIS_30659,30659
DIAGNOSIS_3066,3066
DIAGNOSIS_3067,3067
DIAGNOSIS_3068,3068
DIAGNOSIS_3069,3069
DIAGNOSIS_3070,3070
DIAGNOSIS_3071,3071
DIAGNOSIS_30720,30720
DIAGNOSIS_30721,30721
DIAGNOSIS_30722,30722
DIAGNOSIS_30723,30723
DIAGNOSIS_3073,3073
DIAGNOSIS_30740,30740
DIAGNOSIS_30741,30741
DIAGNOSIS_30742,30742
DIAGNOSIS_30743,30743
DIAGNOSIS_30744,30744
DIAGNOSIS_30745,30745
DIAGNOSIS_30746,30746
DIAGNOSIS_30747,30747
DIAGNOSIS_30748,30748
DIAGNOSIS_30749,30749
DIAGNOSIS_30750,30750
DIAGNOSIS_30751,30751
DIAGNOSIS_30752,30752
DIAGNOSIS_30753,30753
DIAGNOSIS_30754,30754
DIAGNOSIS_30759,30759
DIAGNOSIS_3076,3076
DIAGNOSIS_3077,3077
DIAGNOSIS_30780,30780
DIAGNOSIS_30781,30781
DIAGNOSIS_30789,30789
DIAGNOSIS_3079,3079
DIAGNOSIS_3080,3080
DIAGNOSIS_3081,3081
DIAGNOSIS_3082,3082
DIAGNOSIS_3083,3083
DIAGNOSIS_3084,3084
DIAGNOSIS_3089,3089
DIAGNOSIS_3090,3090
DIAGNOSIS_3091,3091
DIAGNOSIS_30921,30921
DIAGNOSIS_30922,30922
DIAGNOSIS_30923,30923
DIAGNOSIS_30924,30924
DIAGNOSIS_30928,30928
DIAGNOSIS_30929,30929
DIAGNOSIS_3093,3093
DIAGNOSIS_3094,3094
DIAGNOSIS_30981,30981
DIAGNOSIS_30982,30982
DIAGNOSIS_30983,30983
DIAGNOSIS_30989,30989
DIAGNOSIS_3099,3099
DIAGNOSIS_3100,3100
DIAGNOSIS_3101,3101
DIAGNOSIS_3102,3102
DIAGNOSIS_31081,31081
DIAGNOSIS_31089,31089
DIAGNOSIS_3109,3109
DIAGNOSIS_311,311
DIAGNOSIS_31200,31200
DIAGNOSIS_31201,31201
DIAGNOSIS_31202,31202
DIAGNOSIS_31203,31203
DIAGNOSIS_31210,31210
DIAGNOSIS_31211,31211
DIAGNOSIS_31212,31212
DIAGNOSIS_31213,31213
DIAGNOSIS_31220,31220
DIAGNOSIS_31221,31221
DIAGNOSIS_31222,31222
DIAGNOSIS_31223,31223
DIAGNOSIS_31230,31230
DIAGNOSIS_31231,31231
DIAGNOSIS_31232,31232
DIAGNOSIS_31233,31233
DIAGNOSIS_31234,31234
DIAGNOSIS_31235,31235
DIAGNOSIS_31239,31239
DIAGNOSIS_3124,3124
DIAGNOSIS_31281,31281
DIAGNOSIS_31282,31282
DIAGNOSIS_31289,31289
DIAGNOSIS_3129,3129
DIAGNOSIS_3130,3130
DIAGNOSIS_3131,3131
DIAGNOSIS_31321,31321
DIAGNOSIS_31322,31322
DIAGNOSIS_31323,31323
DIAGNOSIS_3133,3133
DIAGNOSIS_31381,31381
DIAGNOSIS_31382,31382
DIAGNOSIS_31383,31383
DIAGNOSIS_31389,31389
DIAGNOSIS_3139,3139
DIAGNOSIS_31400,31400
DIAGNOSIS_31401,31401
DIAGNOSIS_3141,3141
DIAGNOSIS_3142,3142
DIAGNOSIS_3148,3148
DIAGNOSIS_3149,3149
DIAGNOSIS_31500,31500
DIAGNOSIS_31501,31501
DIAGNOSIS_31502,31502
DIAGNOSIS_31509,31509
DIAGNOSIS_3151,3151
DIAGNOSIS_3152,3152
DIAGNOSIS_31531,31531
DIAGNOSIS_31532,31532
DIAGNOSIS_31534,31534
DIAGNOSIS_31535,31535
DIAGNOSIS_31539,31539
DIAGNOSIS_3154,3154
DIAGNOSIS_3155,3155
DIAGNOSIS_3158,3158
DIAGNOSIS_3159,3159
DIAGNOSIS_316,316
DIAGNOSIS_317,317
DIAGNOSIS_3180,3180
DIAGNOSIS_3181,3181
DIAGNOSIS_3182,3182
DIAGNOSIS_319,319
DIAGNOSIS_3200,3200
DIAGNOSIS_3201,3201
DIAGNOSIS_3202,3202
DIAGNOSIS_3203,3203
DIAGNOSIS_3207,3207
DIAGNOSIS_32081,32081
DIAGNOSIS_32082,32082
DIAGNOSIS_32089,32089
DIAGNOSIS_3209,3209
DIAGNOSIS_3210,3210
DIAGNOSIS_3211,3211
DIAGNOSIS_3212,3212
DIAGNOSIS_3213,3213
DIAGNOSIS_3214,3214
DIAGNOSIS_3218,3218
DIAGNOSIS_3220,3220
DIAGNOSIS_3221,3221
DIAGNOSIS_3222,3222
DIAGNOSIS_3229,3229
DIAGNOSIS_32301,32301
DIAGNOSIS_32302,32302
DIAGNOSIS_3231,3231
DIAGNOSIS_3232,3232
DIAGNOSIS_32341,32341
DIAGNOSIS_32342,32342
DIAGNOSIS_32351,32351
DIAGNOSIS_32352,32352
DIAGNOSIS_32361,32361
DIAGNOSIS_32362,32362
DIAGNOSIS_32363,32363
DIAGNOSIS_32371,32371
DIAGNOSIS_32372,32372
DIAGNOSIS_32381,32381
DIAGNOSIS_32382,32382
DIAGNOSIS_3239,3239
DIAGNOSIS_3240,3240
DIAGNOSIS_3241,3241
DIAGNOSIS_3249,3249
DIAGNOSIS_325,325
DIAGNOSIS_326,326
DIAGNOSIS_32700,32700
DIAGNOSIS_32701,32701
DIAGNOSIS_32702,32702
DIAGNOSIS_32709,32709
DIAGNOSIS_32710,32710
DIAGNOSIS_32711,32711
DIAGNOSIS_32712,32712
DIAGNOSIS_32713,32713
DIAGNOSIS_32714,32714
DIAGNOSIS_32715,32715
DIAGNOSIS_32719,32719
DIAGNOSIS_32720,32720
DIAGNOSIS_32721,32721
DIAGNOSIS_32722,32722
DIAGNOSIS_32723,32723
DIAGNOSIS_32724,32724
DIAGNOSIS_32725,32725
DIAGNOSIS_32726,32726
DIAGNOSIS_32727,32727
DIAGNOSIS_32729,32729
DIAGNOSIS_32730,32730
DIAGNOSIS_32731,32731
DIAGNOSIS_32732,32732
DIAGNOSIS_28319,28319
DIAGNOSIS_36482,36482
DIAGNOSIS_36489,36489
DIAGNOSIS_3649,3649
DIAGNOSIS_28409,28409
DIAGNOSIS_28411,28411
DIAGNOSIS_28412,28412
DIAGNOSIS_28419,28419
DIAGNOSIS_2842,2842
DIAGNOSIS_28481,28481
DIAGNOSIS_28489,28489
DIAGNOSIS_2849,2849
DIAGNOSIS_2850,2850
DIAGNOSIS_2851,2851
DIAGNOSIS_28521,28521
DIAGNOSIS_28522,28522
DIAGNOSIS_28529,28529
DIAGNOSIS_2853,2853
DIAGNOSIS_2858,2858
DIAGNOSIS_2859,2859
DIAGNOSIS_2860,2860
DIAGNOSIS_2861,2861
DIAGNOSIS_2862,2862
DIAGNOSIS_2863,2863
DIAGNOSIS_2864,2864
DIAGNOSIS_28652,28652
DIAGNOSIS_28653,28653
DIAGNOSIS_28659,28659
DIAGNOSIS_2866,2866
DIAGNOSIS_2867,2867
DIAGNOSIS_2869,2869
DIAGNOSIS_2870,2870
DIAGNOSIS_2871,2871
DIAGNOSIS_2872,2872
DIAGNOSIS_28730,28730
DIAGNOSIS_28731,28731
DIAGNOSIS_28732,28732
DIAGNOSIS_28733,28733
DIAGNOSIS_28739,28739
DIAGNOSIS_28741,28741
DIAGNOSIS_28749,28749
DIAGNOSIS_2875,2875
DIAGNOSIS_2878,2878
DIAGNOSIS_2879,2879
DIAGNOSIS_28800,28800
DIAGNOSIS_28801,28801
DIAGNOSIS_28802,28802
DIAGNOSIS_28803,28803
DIAGNOSIS_28804,28804
DIAGNOSIS_28809,28809
DIAGNOSIS_2881,2881
DIAGNOSIS_2882,2882
DIAGNOSIS_2883,2883
DIAGNOSIS_2884,2884
DIAGNOSIS_28850,28850
DIAGNOSIS_28851,28851
DIAGNOSIS_28859,28859
DIAGNOSIS_28860,28860
DIAGNOSIS_28861,28861
DIAGNOSIS_28862,28862
DIAGNOSIS_28863,28863
DIAGNOSIS_28864,28864
DIAGNOSIS_28865,28865
DIAGNOSIS_28866,28866
DIAGNOSIS_28869,28869
DIAGNOSIS_2888,2888
DIAGNOSIS_2889,2889
DIAGNOSIS_2890,2890
DIAGNOSIS_2891,2891
DIAGNOSIS_2892,2892
DIAGNOSIS_2893,2893
DIAGNOSIS_2894,2894
DIAGNOSIS_28950,28950
DIAGNOSIS_28951,28951
DIAGNOSIS_28952,28952
DIAGNOSIS_28953,28953
DIAGNOSIS_28959,28959
DIAGNOSIS_2896,2896
DIAGNOSIS_2897,2897
DIAGNOSIS_28981,28981
DIAGNOSIS_28982,28982
DIAGNOSIS_28983,28983
DIAGNOSIS_28984,28984
DIAGNOSIS_28989,28989
DIAGNOSIS_2899,2899
DIAGNOSIS_2900,2900
DIAGNOSIS_29010,29010
DIAGNOSIS_29011,29011
DIAGNOSIS_29012,29012
DIAGNOSIS_29013,29013
DIAGNOSIS_29020,29020
DIAGNOSIS_29021,29021
DIAGNOSIS_2903,2903
DIAGNOSIS_29040,29040
DIAGNOSIS_29041,29041
DIAGNOSIS_29042,29042
DIAGNOSIS_29043,29043
DIAGNOSIS_2908,2908
DIAGNOSIS_2909,2909
DIAGNOSIS_2910,2910
DIAGNOSIS_2911,2911
DIAGNOSIS_2912,2912
DIAGNOSIS_2913,2913
DIAGNOSIS_2914,2914
DIAGNOSIS_2915,2915
DIAGNOSIS_29181,29181
DIAGNOSIS_29182,29182
DIAGNOSIS_29189,29189
DIAGNOSIS_2919,2919
DIAGNOSIS_2920,2920
DIAGNOSIS_29211,29211
DIAGNOSIS_29212,29212
DIAGNOSIS_2922,2922
DIAGNOSIS_29281,29281
DIAGNOSIS_29282,29282
DIAGNOSIS_29283,29283
DIAGNOSIS_29284,29284
DIAGNOSIS_29285,29285
DIAGNOSIS_29289,29289
DIAGNOSIS_2929,2929
DIAGNOSIS_2930,2930
DIAGNOSIS_2931,2931
DIAGNOSIS_29381,29381
DIAGNOSIS_29382,29382
DIAGNOSIS_29383,29383
DIAGNOSIS_29384,29384
DIAGNOSIS_29389,29389
DIAGNOSIS_2939,2939
DIAGNOSIS_2940,2940
DIAGNOSIS_29410,29410
DIAGNOSIS_29411,29411
DIAGNOSIS_29420,29420
DIAGNOSIS_29421,29421
DIAGNOSIS_2948,2948
DIAGNOSIS_2949,2949
DIAGNOSIS_29500,29500
DIAGNOSIS_29501,29501
DIAGNOSIS_29502,29502
DIAGNOSIS_29503,29503
DIAGNOSIS_29504,29504
DIAGNOSIS_29505,29505
DIAGNOSIS_29510,29510
DIAGNOSIS_29511,29511
DIAGNOSIS_29512,29512
DIAGNOSIS_29513,29513
DIAGNOSIS_29514,29514
DIAGNOSIS_29515,29515
DIAGNOSIS_29520,29520
DIAGNOSIS_29521,29521
DIAGNOSIS_29522,29522
DIAGNOSIS_29523,29523
DIAGNOSIS_29524,29524
DIAGNOSIS_29525,29525
DIAGNOSIS_29530,29530
DIAGNOSIS_29531,29531
DIAGNOSIS_29532,29532
DIAGNOSIS_29533,29533
DIAGNOSIS_29534,29534
DIAGNOSIS_29535,29535
DIAGNOSIS_29540,29540
DIAGNOSIS_29541,29541
DIAGNOSIS_29542,29542
DIAGNOSIS_29543,29543
DIAGNOSIS_29544,29544
DIAGNOSIS_29545,29545
DIAGNOSIS_29550,29550
DIAGNOSIS_29551,29551
DIAGNOSIS_29552,29552
DIAGNOSIS_29553,29553
DIAGNOSIS_29554,29554
DIAGNOSIS_29555,29555
DIAGNOSIS_29560,29560
DIAGNOSIS_29561,29561
DIAGNOSIS_29562,29562
DIAGNOSIS_29563,29563
DIAGNOSIS_29564,29564
DIAGNOSIS_29565,29565
DIAGNOSIS_29570,29570
DIAGNOSIS_29571,29571
DIAGNOSIS_29572,29572
DIAGNOSIS_29573,29573
DIAGNOSIS_29574,29574
DIAGNOSIS_29575,29575
DIAGNOSIS_29580,29580
DIAGNOSIS_29581,29581
DIAGNOSIS_29582,29582
DIAGNOSIS_29583,29583
DIAGNOSIS_29584,29584
DIAGNOSIS_29585,29585
DIAGNOSIS_29590,29590
DIAGNOSIS_29591,29591
DIAGNOSIS_29592,29592
DIAGNOSIS_29593,29593
DIAGNOSIS_29594,29594
DIAGNOSIS_29595,29595
DIAGNOSIS_29600,29600
DIAGNOSIS_29601,29601
DIAGNOSIS_29602,29602
DIAGNOSIS_29603,29603
DIAGNOSIS_29604,29604
DIAGNOSIS_29605,29605
DIAGNOSIS_29606,29606
DIAGNOSIS_29610,29610
DIAGNOSIS_29611,29611
DIAGNOSIS_29612,29612
DIAGNOSIS_29613,29613
DIAGNOSIS_29614,29614
DIAGNOSIS_29615,29615
DIAGNOSIS_29616,29616
DIAGNOSIS_29620,29620
DIAGNOSIS_29621,29621
DIAGNOSIS_29622,29622
DIAGNOSIS_29623,29623
DIAGNOSIS_29624,29624
DIAGNOSIS_29625,29625
DIAGNOSIS_29626,29626
DIAGNOSIS_29630,29630
DIAGNOSIS_29631,29631
DIAGNOSIS_29632,29632
DIAGNOSIS_29633,29633
DIAGNOSIS_3321,3321
DIAGNOSIS_3330,3330
DIAGNOSIS_3331,3331
DIAGNOSIS_3332,3332
DIAGNOSIS_3333,3333
DIAGNOSIS_3334,3334
DIAGNOSIS_3335,3335
DIAGNOSIS_3336,3336
DIAGNOSIS_33371,33371
DIAGNOSIS_33372,33372
DIAGNOSIS_33379,33379
DIAGNOSIS_33381,33381
DIAGNOSIS_33382,33382
DIAGNOSIS_33383,33383
DIAGNOSIS_33384,33384
DIAGNOSIS_33385,33385
DIAGNOSIS_33389,33389
DIAGNOSIS_33390,33390
DIAGNOSIS_33391,33391
DIAGNOSIS_33392,33392
DIAGNOSIS_33393,33393
DIAGNOSIS_33394,33394
DIAGNOSIS_33399,33399
DIAGNOSIS_3340,3340
DIAGNOSIS_3341,3341
DIAGNOSIS_3342,3342
DIAGNOSIS_3343,3343
DIAGNOSIS_3344,3344
DIAGNOSIS_3348,3348
DIAGNOSIS_3349,3349
DIAGNOSIS_3350,3350
DIAGNOSIS_33510,33510
DIAGNOSIS_33511,33511
DIAGNOSIS_33519,33519
DIAGNOSIS_33520,33520
DIAGNOSIS_33521,33521
DIAGNOSIS_33522,33522
DIAGNOSIS_33523,33523
DIAGNOSIS_33524,33524
DIAGNOSIS_33529,33529
DIAGNOSIS_3358,3358
DIAGNOSIS_3359,3359
DIAGNOSIS_3360,3360
DIAGNOSIS_3361,3361
DIAGNOSIS_3362,3362
DIAGNOSIS_3363,3363
DIAGNOSIS_3368,3368
DIAGNOSIS_3369,3369
DIAGNOSIS_33700,33700
DIAGNOSIS_33701,33701
DIAGNOSIS_33709,33709
DIAGNOSIS_3371,3371
DIAGNOSIS_33720,33720
DIAGNOSIS_33721,33721
DIAGNOSIS_33722,33722
DIAGNOSIS_33729,33729
DIAGNOSIS_3373,3373
DIAGNOSIS_3379,3379
DIAGNOSIS_3380,3380
DIAGNOSIS_33811,33811
DIAGNOSIS_33812,33812
DIAGNOSIS_33818,33818
DIAGNOSIS_33819,33819
DIAGNOSIS_33821,33821
DIAGNOSIS_33822,33822
DIAGNOSIS_33828,33828
DIAGNOSIS_33829,33829
DIAGNOSIS_3383,3383
DIAGNOSIS_3384,3384
DIAGNOSIS_33900,33900
DIAGNOSIS_33901,33901
DIAGNOSIS_33902,33902
DIAGNOSIS_33903,33903
DIAGNOSIS_33904,33904
DIAGNOSIS_33905,33905
DIAGNOSIS_33909,33909
DIAGNOSIS_33910,33910
DIAGNOSIS_33911,33911
DIAGNOSIS_33912,33912
DIAGNOSIS_33920,33920
DIAGNOSIS_33921,33921
DIAGNOSIS_33922,33922
DIAGNOSIS_3393,3393
DIAGNOSIS_33941,33941
DIAGNOSIS_33942,33942
DIAGNOSIS_33943,33943
DIAGNOSIS_33944,33944
DIAGNOSIS_33981,33981
DIAGNOSIS_33982,33982
DIAGNOSIS_33983,33983
DIAGNOSIS_33984,33984
DIAGNOSIS_33985,33985
DIAGNOSIS_33989,33989
DIAGNOSIS_340,340
DIAGNOSIS_3410,3410
DIAGNOSIS_3411,3411
DIAGNOSIS_34120,34120
DIAGNOSIS_34121,34121
DIAGNOSIS_34122,34122
DIAGNOSIS_3418,3418
DIAGNOSIS_3419,3419
DIAGNOSIS_34200,34200
DIAGNOSIS_34201,34201
DIAGNOSIS_34202,34202
DIAGNOSIS_34210,34210
DIAGNOSIS_34211,34211
DIAGNOSIS_34212,34212
DIAGNOSIS_34280,34280
DIAGNOSIS_34281,34281
DIAGNOSIS_34282,34282
DIAGNOSIS_34290,34290
DIAGNOSIS_34291,34291
DIAGNOSIS_34292,34292
DIAGNOSIS_3430,3430
DIAGNOSIS_3431,3431
DIAGNOSIS_3432,3432
DIAGNOSIS_3433,3433
DIAGNOSIS_3434,3434
DIAGNOSIS_3438,3438
DIAGNOSIS_3439,3439
DIAGNOSIS_34400,34400
DIAGNOSIS_34401,34401
DIAGNOSIS_34402,34402
DIAGNOSIS_34403,34403
DIAGNOSIS_34404,34404
DIAGNOSIS_34409,34409
DIAGNOSIS_3441,3441
DIAGNOSIS_3442,3442
DIAGNOSIS_34430,34430
DIAGNOSIS_34431,34431
DIAGNOSIS_34432,34432
DIAGNOSIS_34440,34440
DIAGNOSIS_34670,34670
DIAGNOSIS_34671,34671
DIAGNOSIS_34672,34672
DIAGNOSIS_34673,34673
DIAGNOSIS_34680,34680
DIAGNOSIS_34681,34681
DIAGNOSIS_34682,34682
DIAGNOSIS_34683,34683
DIAGNOSIS_34690,34690
DIAGNOSIS_34691,34691
DIAGNOSIS_34692,34692
DIAGNOSIS_36813,36813
DIAGNOSIS_34693,34693
DIAGNOSIS_34700,34700
DIAGNOSIS_34701,34701
DIAGNOSIS_36029,36029
DIAGNOSIS_36030,36030
DIAGNOSIS_36031,36031
DIAGNOSIS_36032,36032
DIAGNOSIS_36033,36033
DIAGNOSIS_36034,36034
DIAGNOSIS_36040,36040
DIAGNOSIS_36041,36041
DIAGNOSIS_36042,36042
DIAGNOSIS_36043,36043
DIAGNOSIS_36044,36044
DIAGNOSIS_36050,36050
DIAGNOSIS_36051,36051
DIAGNOSIS_36052,36052
DIAGNOSIS_36053,36053
DIAGNOSIS_36054,36054
DIAGNOSIS_36055,36055
DIAGNOSIS_36059,36059
DIAGNOSIS_36060,36060
DIAGNOSIS_36061,36061
DIAGNOSIS_36062,36062
DIAGNOSIS_36063,36063
DIAGNOSIS_36064,36064
DIAGNOSIS_36065,36065
DIAGNOSIS_36069,36069
DIAGNOSIS_36081,36081
DIAGNOSIS_36089,36089
DIAGNOSIS_3609,3609
DIAGNOSIS_36100,36100
DIAGNOSIS_36101,36101
DIAGNOSIS_36102,36102
DIAGNOSIS_36103,36103
DIAGNOSIS_36104,36104
DIAGNOSIS_36105,36105
DIAGNOSIS_36106,36106
DIAGNOSIS_36107,36107
DIAGNOSIS_36110,36110
DIAGNOSIS_36111,36111
DIAGNOSIS_36112,36112
DIAGNOSIS_36113,36113
DIAGNOSIS_36114,36114
DIAGNOSIS_36119,36119
DIAGNOSIS_3612,3612
DIAGNOSIS_36130,36130
DIAGNOSIS_36131,36131
DIAGNOSIS_36132,36132
DIAGNOSIS_36133,36133
DIAGNOSIS_36181,36181
DIAGNOSIS_36189,36189
DIAGNOSIS_3619,3619
DIAGNOSIS_36201,36201
DIAGNOSIS_36202,36202
DIAGNOSIS_36203,36203
DIAGNOSIS_36204,36204
DIAGNOSIS_36205,36205
DIAGNOSIS_36206,36206
DIAGNOSIS_36207,36207
DIAGNOSIS_36210,36210
DIAGNOSIS_36211,36211
DIAGNOSIS_36212,36212
DIAGNOSIS_36213,36213
DIAGNOSIS_36214,36214
DIAGNOSIS_36215,36215
DIAGNOSIS_36216,36216
DIAGNOSIS_36217,36217
DIAGNOSIS_36218,36218
DIAGNOSIS_36220,36220
DIAGNOSIS_36221,36221
DIAGNOSIS_36222,36222
DIAGNOSIS_36223,36223
DIAGNOSIS_36224,36224
DIAGNOSIS_36225,36225
DIAGNOSIS_36226,36226
DIAGNOSIS_36227,36227
DIAGNOSIS_36229,36229
DIAGNOSIS_36230,36230
DIAGNOSIS_36231,36231
DIAGNOSIS_36232,36232
DIAGNOSIS_36233,36233
DIAGNOSIS_36234,36234
DIAGNOSIS_36235,36235
DIAGNOSIS_36236,36236
DIAGNOSIS_36237,36237
DIAGNOSIS_36240,36240
DIAGNOSIS_36241,36241
DIAGNOSIS_36242,36242
DIAGNOSIS_36243,36243
DIAGNOSIS_36250,36250
DIAGNOSIS_36251,36251
DIAGNOSIS_36252,36252
DIAGNOSIS_36253,36253
DIAGNOSIS_36254,36254
DIAGNOSIS_36255,36255
DIAGNOSIS_36256,36256
DIAGNOSIS_36257,36257
DIAGNOSIS_36260,36260
DIAGNOSIS_36261,36261
DIAGNOSIS_36262,36262
DIAGNOSIS_36263,36263
DIAGNOSIS_36264,36264
DIAGNOSIS_36265,36265
DIAGNOSIS_36266,36266
DIAGNOSIS_36270,36270
DIAGNOSIS_36271,36271
DIAGNOSIS_36272,36272
DIAGNOSIS_36273,36273
DIAGNOSIS_36274,36274
DIAGNOSIS_36275,36275
DIAGNOSIS_36276,36276
DIAGNOSIS_36277,36277
DIAGNOSIS_36281,36281
DIAGNOSIS_36282,36282
DIAGNOSIS_36283,36283
DIAGNOSIS_36284,36284
DIAGNOSIS_36285,36285
DIAGNOSIS_36289,36289
DIAGNOSIS_3629,3629
DIAGNOSIS_36300,36300
DIAGNOSIS_36301,36301
DIAGNOSIS_36303,36303
DIAGNOSIS_36304,36304
DIAGNOSIS_36305,36305
DIAGNOSIS_36306,36306
DIAGNOSIS_36307,36307
DIAGNOSIS_36308,36308
DIAGNOSIS_36310,36310
DIAGNOSIS_36311,36311
DIAGNOSIS_36312,36312
DIAGNOSIS_36313,36313
DIAGNOSIS_36314,36314
DIAGNOSIS_36315,36315
DIAGNOSIS_36320,36320
DIAGNOSIS_36321,36321
DIAGNOSIS_36322,36322
DIAGNOSIS_36330,36330
DIAGNOSIS_36331,36331
DIAGNOSIS_36332,36332
DIAGNOSIS_36333,36333
DIAGNOSIS_36334,36334
DIAGNOSIS_36335,36335
DIAGNOSIS_36340,36340
DIAGNOSIS_36341,36341
DIAGNOSIS_36342,36342
DIAGNOSIS_36343,36343
DIAGNOSIS_36350,36350
DIAGNOSIS_36351,36351
DIAGNOSIS_36352,36352
DIAGNOSIS_36353,36353
DIAGNOSIS_36354,36354
DIAGNOSIS_36355,36355
DIAGNOSIS_36356,36356
DIAGNOSIS_36357,36357
DIAGNOSIS_36361,36361
DIAGNOSIS_36362,36362
DIAGNOSIS_36363,36363
DIAGNOSIS_36370,36370
DIAGNOSIS_36371,36371
DIAGNOSIS_36372,36372
DIAGNOSIS_3638,3638
DIAGNOSIS_3639,3639
DIAGNOSIS_36400,36400
DIAGNOSIS_36401,36401
DIAGNOSIS_36402,36402
DIAGNOSIS_36403,36403
DIAGNOSIS_36404,36404
DIAGNOSIS_36405,36405
DIAGNOSIS_36410,36410
DIAGNOSIS_36411,36411
DIAGNOSIS_36421,36421
DIAGNOSIS_36422,36422
DIAGNOSIS_36423,36423
DIAGNOSIS_36424,36424
DIAGNOSIS_3643,3643
DIAGNOSIS_36441,36441
DIAGNOSIS_36442,36442
DIAGNOSIS_36451,36451
DIAGNOSIS_36452,36452
DIAGNOSIS_36453,36453
DIAGNOSIS_36454,36454
DIAGNOSIS_36455,36455
DIAGNOSIS_36456,36456
DIAGNOSIS_36457,36457
DIAGNOSIS_36459,36459
DIAGNOSIS_36460,36460
DIAGNOSIS_36461,36461
DIAGNOSIS_36462,36462
DIAGNOSIS_36463,36463
DIAGNOSIS_36464,36464
DIAGNOSIS_36470,36470
DIAGNOSIS_36471,36471
DIAGNOSIS_36472,36472
DIAGNOSIS_36473,36473
DIAGNOSIS_36474,36474
DIAGNOSIS_36475,36475
DIAGNOSIS_36476,36476
DIAGNOSIS_36477,36477
DIAGNOSIS_36481,36481
DIAGNOSIS_38522,38522
DIAGNOSIS_38523,38523
DIAGNOSIS_36500,36500
DIAGNOSIS_36501,36501
DIAGNOSIS_36502,36502
DIAGNOSIS_36503,36503
DIAGNOSIS_36504,36504
DIAGNOSIS_36505,36505
DIAGNOSIS_36506,36506
DIAGNOSIS_36510,36510
DIAGNOSIS_36511,36511
DIAGNOSIS_36512,36512
DIAGNOSIS_36513,36513
DIAGNOSIS_36514,36514
DIAGNOSIS_36515,36515
DIAGNOSIS_36520,36520
DIAGNOSIS_36521,36521
DIAGNOSIS_36522,36522
DIAGNOSIS_36523,36523
DIAGNOSIS_36524,36524
DIAGNOSIS_36531,36531
DIAGNOSIS_36532,36532
DIAGNOSIS_36541,36541
DIAGNOSIS_36542,36542
DIAGNOSIS_36543,36543
DIAGNOSIS_36544,36544
DIAGNOSIS_36551,36551
DIAGNOSIS_36552,36552
DIAGNOSIS_36559,36559
DIAGNOSIS_36560,36560
DIAGNOSIS_36561,36561
DIAGNOSIS_36562,36562
DIAGNOSIS_36563,36563
DIAGNOSIS_36564,36564
DIAGNOSIS_36565,36565
DIAGNOSIS_36570,36570
DIAGNOSIS_36571,36571
DIAGNOSIS_36572,36572
DIAGNOSIS_36573,36573
DIAGNOSIS_36574,36574
DIAGNOSIS_36581,36581
DIAGNOSIS_36582,36582
DIAGNOSIS_36583,36583
DIAGNOSIS_36589,36589
DIAGNOSIS_3659,3659
DIAGNOSIS_36600,36600
DIAGNOSIS_36601,36601
DIAGNOSIS_36602,36602
DIAGNOSIS_36603,36603
DIAGNOSIS_36604,36604
DIAGNOSIS_36609,36609
DIAGNOSIS_36610,36610
DIAGNOSIS_36611,36611
DIAGNOSIS_36612,36612
DIAGNOSIS_36613,36613
DIAGNOSIS_36614,36614
DIAGNOSIS_36615,36615
DIAGNOSIS_36616,36616
DIAGNOSIS_36617,36617
DIAGNOSIS_36618,36618
DIAGNOSIS_36619,36619
DIAGNOSIS_36620,36620
DIAGNOSIS_36621,36621
DIAGNOSIS_36622,36622
DIAGNOSIS_36623,36623
DIAGNOSIS_36630,36630
DIAGNOSIS_36631,36631
DIAGNOSIS_36632,36632
DIAGNOSIS_36633,36633
DIAGNOSIS_36634,36634
DIAGNOSIS_36641,36641
DIAGNOSIS_36642,36642
DIAGNOSIS_36643,36643
DIAGNOSIS_36644,36644
DIAGNOSIS_36645,36645
DIAGNOSIS_36646,36646
DIAGNOSIS_36650,36650
DIAGNOSIS_36651,36651
DIAGNOSIS_36652,36652
DIAGNOSIS_36653,36653
DIAGNOSIS_3668,3668
DIAGNOSIS_3669,3669
DIAGNOSIS_3670,3670
DIAGNOSIS_3671,3671
DIAGNOSIS_36720,36720
DIAGNOSIS_36721,36721
DIAGNOSIS_36722,36722
DIAGNOSIS_36731,36731
DIAGNOSIS_36732,36732
DIAGNOSIS_3674,3674
DIAGNOSIS_36751,36751
DIAGNOSIS_36752,36752
DIAGNOSIS_36753,36753
DIAGNOSIS_36781,36781
DIAGNOSIS_36789,36789
DIAGNOSIS_3679,3679
DIAGNOSIS_36800,36800
DIAGNOSIS_36801,36801
DIAGNOSIS_36802,36802
DIAGNOSIS_36803,36803
DIAGNOSIS_36810,36810
